"text","label","document","year","annotator"
Das stärkt den risikofreundlichen Charakter der Förderung.,1,645206,"2016",GabyH
"„Ihre Strategie können Spieler trainieren und unter Drucksimulationstraining perfektionieren, um Automatismen zu entwickeln und so die Elfmeter-Angst zu reduzieren“, erklärt Froese.",0,525101,"2013",GabyH
"Die Forscher hoffen nun, dass sich aus ihren Erkenntnisse langfristig Therapien entwickeln lassen, die das Gehirn von Parkinson-Kranken so stimulieren, dass zerstörte Nervenzellen durch neue ersetzt werden können.",3,148243,"2006",GabyH
"Die App präsentiert den Wortschatz in verschiedenen Themengebieten, die wiederum in überschaubare und nach aufsteigendem Schwierigkeitsgrad angeordnete Vokabelpakete unterteilt sind.",0,638655,"2015",GabyH
Mehr als 80 Prozent der Unternehmen sehen eine kräftige Ausweitung der Nachfrage als notwendige Voraussetzung für mehr Innovationen.,1,110794,"2005",GabyH
Angst vor Abhängigkeiten hemmt das Wachstum Als erfolgskritisch erweisen sich die Ressource Kapital und der Umgang damit.,1,174296,"2006",GabyH
"Mit sechs Plenumssitzungen, einem zweitägigen Strategieworkshop, Fortbildungsveranstaltungen für die Aufsichtsratsmitglieder sowie insgesamt 57 Ausschusssitzungen besteht ein engmaschiges Überwachungsnetz.",1,643021,"2015",GabyH
"34 junge WissenschaftlerInnen waren in Praktika, Diplomarbeiten und Dissertationen beschäftigt, jede dritte Nachwuchsforschungsposition am CTR konnte durch eine junge Forscherin besetzt werden.",0,629995,"2015",GabyH
Betrachtet wurden sowohl verschiedene Standortbedingungen als auch unterschied-lich anspruchsvolle naturschutzfachliche Anforderungen.,1,470823,"2012",GabyH
"Bezug Wi-Med Bergmannsheil GmbH, Bürkle-de-la-Camp-Platz 2, 44789 Bochum, Tel.",0,79892,"2004",GabyH
Für weitere Fragen steht Ihnen zur Verfügung: Dr. Claudia Weinkopf E-Mail: Weinkopf@iatge.de Durchwahl: 0209/1707-142 Thorsten Kalina Durchwahl: 0209/1707-330 Pressereferentin Claudia Braczko Munscheidstraße 14 45886 Gelsenkirchen Tel.,0,142462,"2006",GabyH
"Durch diesen wissenschaftlichen Erfolg, aber auch durch sein vielfältiges Mitwirken in zahlreichen nationalen und internationalen wissen-schaftspolitischen Institutionen hat er zur internationalen Positionierung der europäischen immunologischen Forschung beigetragen.""",0,184764,"2006",GabyH
Österreich könnte sein Ziel übererfüllen und Kooperationsmechanismen nutzen Schon heute liegt der Anteil der erneuerbaren Energie in Österreich bei 31% - ein Ausbau auf die gewünschten 34% bis 2020 ist daher durchaus realistisch.,3,522990,"2013",GabyH
Immerhin 17 Prozent der Befragten sehen aktuell keinen Handlungsbedarf bezüglich Qualitätsverbesserungen im Internet (siehe Abbildung 1).,1,540117,"2013",GabyH
"Das Projekt GRETCHEN widmet sich etwa den Auswirkungen des deutschen Policy Mixes inklusive der Klima-, Erneuerbare Energien- und Innovationspolitik auf die Entwicklung und Verbreitung von erneuerbaren Stromerzeugungstechnologien und dem daraus resultierenden technologischen und strukturellen Wandel.",0,575663,"2014",GabyH
Woraus resultiert die hohe Stabilität dieser Proteine?,1,21425,"2000",GabyH
Neben der internationalen Ausrichtung spielt die Verknüpfung von Theorie und Praxis eine herausragende Rolle.,1,463161,"2012",GabyH
Vertragsstaatenkonferenz des Übereinkommens über die biologische Vielfalt (CBD-COP 9) geleistet werden.,0,222917,"2007",GabyH
"Thematische Schwerpunkte der Forschung sind Energie, natürliche und gebaute Umwelt sowie Gesellschaft und Technik, von fundamentalen Fragen bis zur Anwendung.",1,591959,"2014",GabyH
Die Ergebnisse unterstreichen die außerordentliche Bedeutung extensiv bewirtschafteten Grünlands für den Naturschutz.,1,568060,"2014",GabyH
: 030 – 884 594-33 julika.weiss@ioew.de ++++++++++++++++++++++++++++++++++++++++++++++++ Pressekontakt: Institut für ökologische Wirtschaftsforschung (IÖW) Richard Harnisch Potsdamer Straße 10 10785 Berlin Tel.,0,612616,"2014",GabyH
They observed direct synapse-like interactions between immune cells and neurons.,0,387520,"2010",GabyH
"Deshalb hat EFIS den ""Tag der Immunologie"" ins Leben gerufen, der jährlich am 29. April stattfindet.",0,332897,"2009",GabyH
Das sind lediglich drei Prozentpunkte weniger als vor einem Jahr.,3,539689,"2013",GabyH
Insgesamt präsentieren sich rund 20 Innovationen aus vom Bundesforschungsministerium geförderten Projekten auf der vom 8. bis 13. Juni in Hannover stattfindenden Interschutz 2015.,0,632087,"2015",GabyH
"Bei der Analyse dieser ""Blueprints"" stelle sich häufig heraus, dass gerade die Schnittstellen zum Kunden Reibungsverluste aufweisen und sich deshalb negativ auf das Image des Anbieter auswirkten, erläutert Prof. Fließ.",1,21728,"2000",GabyH
Keines dieser Unternehmen ist bisher zum geschlossenen Ansatz zurückgekehrt.,0,544200,"2013",GabyH
"Bislang besagt die Theorie, dass die drei Ebenen übereinstimmen, u.a. weil sie alle denselben Prozessen ausgesetzt sind.",3,498223,"2012",GabyH
"Im Gegenzug müssen die Versicherer Barrieren abbauen, die es erschweren, Versicherungsschutz zu bekommen oder zu behalten.",0,291121,"2008",GabyH
Das neue System ermöglicht sowohl Machbarkeitsuntersuchungen als auch die Bereitstellung von prozessoptimierten Strahlparametern für die Produktion.,0,633037,"2015",GabyH
"Diese Schranken befaehigen I-Neurone, rapide ihren Fokus von einem Neuron zum anderen, mit welchem sie verbunden sind, zu verschieben.",0,17231,"2000",GabyH
:	+49-209/1707-176 Fax:	+49-209/1707-110 E-Mail:	braczko@iatge.de info@iatge.de WWW:	http://www.iatge.de,0,145591,"2006",GabyH
Aus der Sicht menschlicher Nutzungsansprüche sollten aber nicht nur landwirtschaftliche Versicherungs- und Dienstleistungswerte der Biodiversität betrachtet werden.,3,258558,"2008",GabyH
"Diese ""hybriden Leistungsbündel"" untersucht Dr. Daniel Kortmann in seiner Doktorarbeit.",0,261965,"2008",GabyH
"Aber auch für private Nutzer spielt die Umweltfreundlichkeit eine wichtige Rolle bei der Entscheidung, Elektrofahrzeuge zu nutzen.",1,460670,"2012",GabyH
"Durch die Vollendung der ersten Version des ""Probabilistic Model Code"" durch das JCSS ist diese nun aber Grundlage zur Verfü-gung gestellt worden.",0,51804,"2002",GabyH
Steigt (bwz.,0,50348,"2002",GabyH
"Anhand der entwickelten innovativen Filialszenarien möchten die Fraunhofer Forscher verdeutlichen, dass Innovation und Effizienz im Rahmen moderner Geschäftsmodelle in Banken durchaus vereinbar sind.",1,147008,"2006",HubertH
"G-BA beschließt über Ausmaß des Zusatznutzens Diese Dossierbewertung ist Teil der frühen Nutzenbewertung gemäß Arzneimittelmarktneuordnungsgesetz (AMNOG), die der G-BA verantwortet.",0,646949,"2016",HubertH
"„Die Auswirkungen der Fischerei sind immer noch zu hoch, um der großen Mehrheit der Bestände einen guten Zustand zu bescheinigen“, so Probst.",1,524198,"2013",HubertH
John Forbes Nash Jr.,0,595386,"2014",HubertH
"Wir freuen uns, dass diese aus der Grundlagenforschung abgeleiteten Prinzipien nun klinisch eingesetzt werden können.",0,539055,"2013",HubertH
"Dabei stehen die Hochschulen mit der Umstellung auf die neue Studienstruktur vielfach noch am Anfang, häufig sind die Geburtswehen der Bachelor-Einführung noch nicht richtig abgeklungen und noch sehen sich viele Bachelor-Studierende in der unkomfortablen Rolle eines Versuchskaninchens.",2,246423,"2008",HubertH
"Im Mittelpunkt werden die Ergebnisse der neuen Trendstudie ""Bank & Zukunft 2006"" stehen.",1,147008,"2006",HubertH
"Es waren vor allem die früheren militärischen Anführer von Saddam Hussein, die sich hierauf konzentrierten“, erklärt Dr. Johannes Siebert.",0,642209,"2015",HubertH
"Die Bundesregierung hat das Berichtswesen zu Forschung und Innovation neu geordnet und wird ab März 2008 regelmäßig Gutachten zu Forschung, Innovation und technologischer Leistungsfähigkeit vorlegen.",0,217916,"2007",HubertH
"Die Mehrheit der Neuronen bestimmt auf demokratische Weise, welcher Entscheid getroffen wird.",0,301565,"2009",HubertH
Dabei ist es erneut gelungen exzellente Forscherinnen und Forscher nach Kärnten zu holen.,1,629995,"2015",GabyH
"Das NNCN wurde vom BMBF mit dem Ziel gegründet, die Kapazitäten im Bereich der neuen Forschungsdisziplin Computational Neuroscience zu bündeln, zu vernetzen und weiterzuentwickeln.",3,411024,"2011",GabyH
"Das wirkt sich ungünstig auf die Verfügbarkeit von Fachkräften aus, die die Unternehmen dringend brauchen.",1,411685,"2011",GabyH
"Die Projektleiterin Daniela Thrän (DBFZ) resümierte: „Durch die energetische Nutzung von Stroh können bis zu 13 Millionen Tonnen CO2 pro Jahr eingespart werden – das entspricht anderthalb Prozent dessen, was in Deutschland an Treibhausgasen emittiert wird.",0,439475,"2011",GabyH
"„Wir haben nun herausgefunden, dass bestimmte weiße Blutzellen des Abwehrsystems – so genannte neutrophile Granulozyten – die Alveolarmakrophagen gezielt absterben lassen, bevor diese aus der Lunge entfernt werden.",0,502305,"2012",GabyH
"Es bestehe daher Hoffnung, dass sich der Trend nicht zu einer wettbewerbsgetriebenen Inflationsspirale verfestigt, die allen Beteiligten schaden würde.",1,593626,"2014",GabyH
"Sie ernähren sich von Insekten, Spinnen oder auch von kleinen Eidechsen, die sich dicht am Ufer auf Blättern, Halmen oder Zweigen niedergelassen haben.",0,602027,"2014",GabyH
Es läuft bis zum Mai 2010.,0,337272,"2009",GabyH
"Ein wesentlicher Faktor ist heutzutage die Fähigkeit zur Innovation, also zum Generieren, Katalysieren und Verwerten von neuen Ideen.",0,627876,"2015",GabyH
"Aufgabe des Fraunhofer IDMT ist es, auf der Basis der gemessenen Signale ein Stimulationsmuster zu entwickeln, das das Wachstum der Zellen gezielt steuert.",0,505178,"2012",GabyH
Dies wird von den beiden Wissenschaftlern klar verneint.,0,637479,"2015",GabyH
"""Dopaminergic Substantia Nigra Neurons Project Topographically Organized to the Subventricular Zone and Stimulate Precursor Cell Proliferation in Aged Primates"" J. Neurosci.",0,148243,"2006",GabyH
Gegen viele Infektionskrankheiten gibt es noch keine Impfungen - insbesondere nicht gegen HIV oder Tuberkulose.,0,184764,"2006",GabyH
"So besteht bei der Deutschen Postbank AG ein Lenkungskreis, in dem, neben dem zukünftigen Vorstandsvorsitzenden, vier weitere Vorstände vertreten sind.",0,485958,"2012",GabyH
"„Die konstant niedrige Arbeitslosenquote und die kräftigen Lohn- und Gehaltssteigerungen sind Beispiele für die große Zuversicht der Hessen.“ Hintergrund: Allianz Zuversichtsstudie Basis der Allianz Zuversichtsstudie, einer gemeinschaftlich durchgeführten Untersuchung der Universität Hohenheim und der Allianz Deutschland AG, sind repräsentative monatliche Befragungen mit jeweils mindestens 500 bis 1.000 Interviewpartnern und mittlerweile insgesamt über 40.000 Befragten.",1,539689,"2013",GabyH
"Dagegen werde in den Medien und in weiten Teilen der Wissenschaft ständig darauf verwiesen, Gewalt sei ein Männermonopol, was zu einer erheblichen Verzerrung der gesellschaftlichen Realität beitrage.",1,66838,"2003",GabyH
Mit einer erfolgreichen Öffentlichkeitsarbeit des Naturschutzvereins Obere Treenelandschaft wurde eine breite Unterstützung in der Bevölkerung der Region für das Naturschutzgroßprojekt erreicht.,0,483148,"2012",GabyH
"Es erscheint als eine verlockende Perspektive, dass sich mit dem entschlüsselten Signalweg nun erfolgreiche therapeutische Impfungen gegen die häufigen chronische Infektionen durch Hepatitis-Viren oder Malaria-Parasiten aber möglicherweise auch gegen Leberkrebs durchführen lassen.",3,528341,"2013",GabyH
"Und die gigantischen Rettungssummen sind zu abstrakt, um als real wahrgenommen zu werden“, sagt Prof. Dr. Brettschneider.",3,485454,"2012",GabyH
"An zwei Tagen wurde dazu gemeinsam mit dem Wissenschaftszentrum NRW und dem Netzwerk NeuroNRW in den Rheinterrassen in Düsseldorf zum Thema ""Gehirn - Geist - Psyche"" mit Wissenschaftlern und der Öffentlichkeit diskutiert.",0,138786,"2005",GabyH
"„Wir haben auch gesehen, dass Killer-T-Zellen in der Regel keine stabilen Interaktionen mit ihren Zielzellen eingehen, sondern sehr dynamisch und ständig in Bewegung sind.",3,645813,"2016",GabyH
"Zu diesem Ergebnis kommt die jetzt veröffentlichte Deutsche Innovationserhebung 2005, die das Zentrum für Europäische Wirtschaftsforschung (ZEW) Mannheim im Auftrag des Bundesministeriums für Bildung und Forschung und in Zusammenarbeit mit dem Fraunhofer-Institut für System- und Innovationsforschung sowie infas - Institut für angewandte Sozialwissenschaft durchgeführt hat.",3,148680,"2006",GabyH
"Vermieter brauchen einen längeren Atem, bis sich Investitionen auszahlen.",1,635265,"2015",GabyH
Durch die energetische Sanierung und Optimierung werden in erheblichem Maße schädliche CO2-Emissionen eingespart.,1,318442,"2009",GabyH
Die renommierte britische Fachzeitschrift THE LANCET* veröffentlichte diese Woche erstmals die wissenschaftliche Analyse der ersten Therapiestudie bei schweren neurologischen Komplikationen des Hämolytisch Urämischen Syndroms (HUS).,0,439378,"2011",GabyH
Nach Abschluss der Behandlungsphase waren die Temperaturunterschiede weitgehend ausgeglichen.,3,284525,"2008",GabyH
An geeigneten Stellen werden für jedes Handlungsfeld die spezifischen Unterschiede zwischen Produkten und Dienstleistungen erläutert sowie daraus Konsequenzen für die Geschäftsfeldentwicklung abgeleitet und zusammengestellt.,0,341958,"2009",GabyH
"Die kurzen Arbeitszeiten des deutschen Sozialmodells lassen allerdings weiter viel Raum für ""kostenlose"" Eigenarbeit und ""Do-it-yourself"" in Haus und Garten, anstatt dafür Dienstleister zu bezahlen.",0,46644,"2002",GabyH
Die Studie wurde von unserem Studienpartner Gschwind Software unterstützt.,0,623789,"2015",FranziskaS
Solche neuen Organisationsmodelle spielen vor allem bei der Umsetzung von stärker dezentral ausgerichteten Konzepten eine wichtige Rolle und können dort langfristig einen ordnungsgemäßen Anlagenbetrieb und die geforderten Ablaufwerte sicher stellen.,0,397599,"2010",FranziskaS
"Für das gesamte Bundesgebiet können hier die Strohressourcen recherchiert werden, die für verschiedene Bilanzierungsmethoden die zur Verfügung stehende Strohmenge als Zahlenwert anzeigt.",0,439475,"2011",FranziskaS
"Zielgruppe der BIBB-Befragung waren (Ausbildungs-)Betriebe: Ermittelt werden sollte u.a., wie viele (Ausbildungs-)Betriebe sich an Austauschmaßnahmen beteiligen, warum sie dies tun und worin sie die Vor- und Nachteile sehen.",0,50962,"2002",FranziskaS
Außerdem trägt das Projekt gleichzeitig zum Klimaschutz bei.“ BfN-Fachbereichsleiter Dr. Alfred Herberg und der bayerische Umweltminister Dr. Marcel Huber übergaben heute den beiden Landräten der Landkreise Oberallgäu und Ostallgäu den Bewilli-gungsbescheid für die zweite Förderphase des Naturschutzgroßprojektes.,0,508530,"2012",FranziskaS
"Der für die Erstellung der Wortschatztrainer-App eigens entwickelte technologischen Ansatz kann darüber hinaus von Institutionen und Sprachdozenten/innen genutzt werden, um eigene, auf die Bedürfnisse ihrer Lerner abgestimmte Wortschatztrainer-Apps für Englisch oder andere Fremdsprachen zu erstellen.",0,638655,"2015",FranziskaS
"Anhand der Relation zwischen der Anzahl Treffer und der Ausprägung von positivem und negativem Perfektionismus konnte gezeigt werden, dass die besten Ergebnisse von den Sportstudenten erzielt wurden, bei denen beide Seiten des Perfektionismus hoch ausgeprägt waren.",0,282648,"2008",FranziskaS
"Ihre Untersuchungen zeigen, dass eine systematische Vergegenwärtigung von Zielen unverzichtbar ist, wenn man Menschen in schwierigen Entscheidungssituationen dazu anregen will, viele sinnvolle Handlungsoptionen in Betracht zu ziehen.",0,637479,"2015",FranziskaS
"Dieses angesichts der unterschiedlichen Fördersätze - 10 % bei Minijobs, 12 % bei sozialversicherungspflichtiger Beschäftigung und 20 % bei der Inanspruchnahme von Dienstleistungsagenturen - überraschende Ergebnis kommt dadurch zustande, dass die im Vergleich zur Schwarzarbeit zusätzliche Kostenbelastung bei Minijobs fast vollständig durch die steuerliche Entlastung kompensiert wird, während Kund/innen von Dienstleistungsagenturen trotz der steuerlichen Förderung einen deutlich höheren Preis zahlen müssen - u.a. auch, weil für professionelle Dienstleistungen 16 % Mehrwertsteuer entrichtet werden müssen.",1,66996,"2003",FranziskaS
